id,instance_id,item_id,checked,photo_path,note,completed_by,completed_at
a920a20e-e8af-4dda-88c7-2dedac09e47e,97e63206-bb55-430d-84b7-52b6a4b00d81,a8d11852-b38c-47c6-8a8b-e3ba3bc399e8,false,,Not completed — supervisor follow-up required,,
c2a53543-c4c5-4c67-8c04-138f795656e8,97e63206-bb55-430d-84b7-52b6a4b00d81,1654894f-4a15-4c24-8794-a6bb03e944c5,false,,Not completed — supervisor follow-up required,,
d1587085-c3f6-4fc1-8af8-5aa5ea48f8a4,97e63206-bb55-430d-84b7-52b6a4b00d81,06279fc2-6f28-40ec-8084-b4ce8a3d7117,false,,Not completed — supervisor follow-up required,,
e2d81720-8c43-44ed-8908-964eb98befae,97e63206-bb55-430d-84b7-52b6a4b00d81,cbd145f5-19b7-42f0-8076-59fbf0fe9029,false,,Not completed — supervisor follow-up required,,
368e41a2-45f9-49ec-8e2a-bf01d3fbccae,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,036960e8-9a81-44e8-86df-e037ef321b93,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:10:00+03:00
906df277-44d1-4fd8-866a-e9ef9dba3eda,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,51807ef7-ff31-4338-8603-bf568f3f832f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:11:00+03:00
0c195d85-e83e-4316-85bb-1c9f3420aaec,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,a08a9ee3-7de0-4b4d-8977-88f5a4068d10,true,demo/INF-CC/closing/12/2.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:12:00+03:00
5e091a11-2960-42c9-848b-3740f48e0f57,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,09e24401-69d9-44b2-87b0-75c3279b44d3,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:13:00+03:00
e63b4540-6181-4862-892c-8477c66f968d,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,03771ddd-6418-423d-872c-69282796cc3f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:14:00+03:00
c1cd4033-2e4d-4c42-897b-d081c4df7ee5,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,98b21052-46b3-41d3-8451-c2f28c5c4baa,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:15:00+03:00
6d291305-6b96-4267-8173-f852350428a9,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,9b0dc115-83d1-4f84-8f76-b864c49c4cac,true,demo/INF-CC/closing/12/6.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:16:00+03:00
b112aab7-86fb-4a72-8072-d62be1074284,ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,acd597f7-4b22-48ab-8e91-6137b26b85a5,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:17:00+03:00
234602e2-215a-4e52-8f12-6969be7866b1,e9f17244-3d09-4076-8847-5f2f0e17b55d,dca5a578-5684-4cb6-8c0c-82008de63957,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:10:00+03:00
607bdce9-aa06-49ca-8096-45d968e0bbcb,e9f17244-3d09-4076-8847-5f2f0e17b55d,ff948cd8-a164-45ae-8ee9-b8f845727880,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:11:00+03:00
ecdf763c-0ed3-4ed1-81dd-b40890a12f86,e9f17244-3d09-4076-8847-5f2f0e17b55d,21aa8377-7791-413b-89f0-382885c6079d,true,demo/INF-CC/opening/13/2.jpg,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:12:00+03:00
25fd22ad-4234-4fd1-816a-81e37ff60ca3,e9f17244-3d09-4076-8847-5f2f0e17b55d,a21c83a4-b26b-449e-8112-99afad88c5d3,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:13:00+03:00
ec068ae7-b23a-4ebb-856b-396552ba2c51,e9f17244-3d09-4076-8847-5f2f0e17b55d,a8d11852-b38c-47c6-8a8b-e3ba3bc399e8,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:14:00+03:00
28417368-6ccd-44d4-8a92-4b0858b657e2,e9f17244-3d09-4076-8847-5f2f0e17b55d,1654894f-4a15-4c24-8794-a6bb03e944c5,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:15:00+03:00
76d5c74a-ebf6-409b-80d7-3b5653e7803e,e9f17244-3d09-4076-8847-5f2f0e17b55d,06279fc2-6f28-40ec-8084-b4ce8a3d7117,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:16:00+03:00
59b958b7-b468-4ed7-883a-8d92b0c33d31,e9f17244-3d09-4076-8847-5f2f0e17b55d,cbd145f5-19b7-42f0-8076-59fbf0fe9029,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:17:00+03:00
1a88b199-b03a-4199-8d36-04c5336d4836,a6a358cb-a86c-43c2-8f95-47739191b0bd,036960e8-9a81-44e8-86df-e037ef321b93,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:10:00+03:00
19d1e65e-c266-4201-8999-f5aa85147ea6,a6a358cb-a86c-43c2-8f95-47739191b0bd,51807ef7-ff31-4338-8603-bf568f3f832f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:11:00+03:00
da432f32-c9d9-4f3a-88ee-381d656bbf70,a6a358cb-a86c-43c2-8f95-47739191b0bd,a08a9ee3-7de0-4b4d-8977-88f5a4068d10,true,demo/INF-CC/closing/13/2.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:12:00+03:00
7811cbad-187f-4e97-8a07-66f8271a787e,a6a358cb-a86c-43c2-8f95-47739191b0bd,09e24401-69d9-44b2-87b0-75c3279b44d3,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:13:00+03:00
6445a143-5269-4383-8d40-b8f33709780b,a6a358cb-a86c-43c2-8f95-47739191b0bd,03771ddd-6418-423d-872c-69282796cc3f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:14:00+03:00
eaf4fb9b-5017-4531-89ea-8c756506a006,a6a358cb-a86c-43c2-8f95-47739191b0bd,98b21052-46b3-41d3-8451-c2f28c5c4baa,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:15:00+03:00
38c7dda0-9587-44a8-82c0-b6ae30eb6447,a6a358cb-a86c-43c2-8f95-47739191b0bd,9b0dc115-83d1-4f84-8f76-b864c49c4cac,true,demo/INF-CC/closing/13/6.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:16:00+03:00
10783754-7f88-4a13-8247-a536bd847ce7,a6a358cb-a86c-43c2-8f95-47739191b0bd,acd597f7-4b22-48ab-8e91-6137b26b85a5,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:17:00+03:00
97c2e526-842d-4a32-8bee-0759e27d7701,787adab3-f258-4d12-8492-5c2a9626071a,dca5a578-5684-4cb6-8c0c-82008de63957,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:10:00+03:00
17ad1d2d-2318-4c3d-858c-41c81894f148,787adab3-f258-4d12-8492-5c2a9626071a,ff948cd8-a164-45ae-8ee9-b8f845727880,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:11:00+03:00
1420c7b7-7c0b-45c7-8a7e-dd7be3ff7895,787adab3-f258-4d12-8492-5c2a9626071a,21aa8377-7791-413b-89f0-382885c6079d,true,demo/INF-CC/opening/14/2.jpg,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:12:00+03:00
9aa3776a-2fc1-4549-8460-85cc2d99b66b,787adab3-f258-4d12-8492-5c2a9626071a,a21c83a4-b26b-449e-8112-99afad88c5d3,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:13:00+03:00
f714cf72-a94b-4ce9-81c1-b66decc71ef0,787adab3-f258-4d12-8492-5c2a9626071a,a8d11852-b38c-47c6-8a8b-e3ba3bc399e8,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:14:00+03:00
8d47fb16-aa18-4c3a-89c6-563111187ddd,787adab3-f258-4d12-8492-5c2a9626071a,1654894f-4a15-4c24-8794-a6bb03e944c5,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:15:00+03:00
7a107416-d799-4687-8847-980c1f72cd60,787adab3-f258-4d12-8492-5c2a9626071a,06279fc2-6f28-40ec-8084-b4ce8a3d7117,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:16:00+03:00
9be34c16-1f7f-4413-8c28-c501d8c11bd6,787adab3-f258-4d12-8492-5c2a9626071a,cbd145f5-19b7-42f0-8076-59fbf0fe9029,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:17:00+03:00
a459534d-14c6-4011-8160-f03e53ecef81,087063a9-f863-463f-83e4-fe8b36833a98,036960e8-9a81-44e8-86df-e037ef321b93,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:10:00+03:00
cb8481c2-4e5c-4909-82e9-873ac73afee9,087063a9-f863-463f-83e4-fe8b36833a98,51807ef7-ff31-4338-8603-bf568f3f832f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:11:00+03:00
be1977ae-bbeb-47ef-803a-faa3d9c8f16a,087063a9-f863-463f-83e4-fe8b36833a98,a08a9ee3-7de0-4b4d-8977-88f5a4068d10,true,demo/INF-CC/closing/14/2.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:12:00+03:00
923c1f04-020f-4356-85a4-2c9c96a58e68,087063a9-f863-463f-83e4-fe8b36833a98,09e24401-69d9-44b2-87b0-75c3279b44d3,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:13:00+03:00
55a349e0-93a7-42b5-804b-4f820b66c61c,087063a9-f863-463f-83e4-fe8b36833a98,03771ddd-6418-423d-872c-69282796cc3f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:14:00+03:00
afc812c7-9bc5-4b08-83f6-e82d43a04332,087063a9-f863-463f-83e4-fe8b36833a98,98b21052-46b3-41d3-8451-c2f28c5c4baa,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:15:00+03:00
75eae2e6-354d-446c-8972-76242f84559b,087063a9-f863-463f-83e4-fe8b36833a98,9b0dc115-83d1-4f84-8f76-b864c49c4cac,true,demo/INF-CC/closing/14/6.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:16:00+03:00
4a335506-05f6-4093-8519-f0a902e0b06e,087063a9-f863-463f-83e4-fe8b36833a98,acd597f7-4b22-48ab-8e91-6137b26b85a5,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:17:00+03:00
269ba15e-847c-42d8-8828-4eda9060ca7e,aac3a65e-7227-4858-817f-a904eb5a5115,dca5a578-5684-4cb6-8c0c-82008de63957,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:10:00+03:00
f127169b-b7d0-49e8-8701-44b0f002669c,aac3a65e-7227-4858-817f-a904eb5a5115,ff948cd8-a164-45ae-8ee9-b8f845727880,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:11:00+03:00
d7d4def1-bcf1-4ed3-81bb-8b7d617a1e17,aac3a65e-7227-4858-817f-a904eb5a5115,21aa8377-7791-413b-89f0-382885c6079d,true,demo/INF-CC/opening/15/2.jpg,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:12:00+03:00
16bd0d72-003d-42d8-8395-a0330d5c8b8e,aac3a65e-7227-4858-817f-a904eb5a5115,a21c83a4-b26b-449e-8112-99afad88c5d3,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:13:00+03:00
846925a6-fde9-4054-8bf1-c42aa317ad3d,aac3a65e-7227-4858-817f-a904eb5a5115,a8d11852-b38c-47c6-8a8b-e3ba3bc399e8,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:14:00+03:00
37aa5733-9bd9-4a20-813e-8ca4b5f68619,aac3a65e-7227-4858-817f-a904eb5a5115,1654894f-4a15-4c24-8794-a6bb03e944c5,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:15:00+03:00
382c8ba2-3c73-4ddd-8618-7ecf73a6a6f1,aac3a65e-7227-4858-817f-a904eb5a5115,06279fc2-6f28-40ec-8084-b4ce8a3d7117,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:16:00+03:00
2bacc67f-99e4-4e30-8daa-871d43d84273,aac3a65e-7227-4858-817f-a904eb5a5115,cbd145f5-19b7-42f0-8076-59fbf0fe9029,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:17:00+03:00
d6c83728-e5b6-4c7b-83e9-8cb0ae7d761b,ce195cbe-18a7-44cf-8cdd-476fadd58077,036960e8-9a81-44e8-86df-e037ef321b93,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:10:00+03:00
4d30e1d6-4aad-4a01-815c-e41718d716f2,ce195cbe-18a7-44cf-8cdd-476fadd58077,51807ef7-ff31-4338-8603-bf568f3f832f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:11:00+03:00
3b08815f-77fa-447f-8e37-647c25c58db1,ce195cbe-18a7-44cf-8cdd-476fadd58077,a08a9ee3-7de0-4b4d-8977-88f5a4068d10,true,demo/INF-CC/closing/15/2.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:12:00+03:00
c0225899-1753-4eea-8a9d-3104d1509600,ce195cbe-18a7-44cf-8cdd-476fadd58077,09e24401-69d9-44b2-87b0-75c3279b44d3,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:13:00+03:00
4ca722b1-8340-49ae-885f-46a13c537a15,ce195cbe-18a7-44cf-8cdd-476fadd58077,03771ddd-6418-423d-872c-69282796cc3f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:14:00+03:00
a9485f98-d2d7-4e7b-8ede-a780e0ee881b,ce195cbe-18a7-44cf-8cdd-476fadd58077,98b21052-46b3-41d3-8451-c2f28c5c4baa,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:15:00+03:00
aceee25b-9480-4bc5-8dd8-c3345f568c1d,ce195cbe-18a7-44cf-8cdd-476fadd58077,9b0dc115-83d1-4f84-8f76-b864c49c4cac,true,demo/INF-CC/closing/15/6.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:16:00+03:00
637f3021-31ee-408d-8653-f1c370634bc3,ce195cbe-18a7-44cf-8cdd-476fadd58077,acd597f7-4b22-48ab-8e91-6137b26b85a5,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:17:00+03:00
d004cd49-c914-4416-8446-28de673aa10e,c2f09471-99ae-4ce3-8a70-4848e94f54c5,dca5a578-5684-4cb6-8c0c-82008de63957,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:10:00+03:00
44a1ee01-266a-4649-852b-39b67ef4c5a7,c2f09471-99ae-4ce3-8a70-4848e94f54c5,ff948cd8-a164-45ae-8ee9-b8f845727880,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:11:00+03:00
68a4712d-d291-4cc7-8fd9-193f3a9e316f,c2f09471-99ae-4ce3-8a70-4848e94f54c5,21aa8377-7791-413b-89f0-382885c6079d,true,demo/INF-CC/opening/16/2.jpg,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:12:00+03:00
e6a8e3f4-8b11-4820-822b-f8400059ba57,c2f09471-99ae-4ce3-8a70-4848e94f54c5,a21c83a4-b26b-449e-8112-99afad88c5d3,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:13:00+03:00
20687e1b-78ed-4339-84ba-4ef8d760d22b,c2f09471-99ae-4ce3-8a70-4848e94f54c5,a8d11852-b38c-47c6-8a8b-e3ba3bc399e8,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:14:00+03:00
1c46408f-dc24-4b68-8ee8-21f504d5e26d,c2f09471-99ae-4ce3-8a70-4848e94f54c5,1654894f-4a15-4c24-8794-a6bb03e944c5,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:15:00+03:00
882943ea-a27f-49aa-8b4c-333867c346a4,c2f09471-99ae-4ce3-8a70-4848e94f54c5,06279fc2-6f28-40ec-8084-b4ce8a3d7117,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:16:00+03:00
260ebbb0-5f85-404b-8fe5-e132fa7fed2c,c2f09471-99ae-4ce3-8a70-4848e94f54c5,cbd145f5-19b7-42f0-8076-59fbf0fe9029,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:17:00+03:00
66b415b0-3d14-463c-8ce4-cc4863ff49a3,20d2f21f-3285-4cb6-89d8-170e423b6ce5,036960e8-9a81-44e8-86df-e037ef321b93,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:10:00+03:00
b77f19d1-8a50-43ee-85d7-3fdac1bf4943,20d2f21f-3285-4cb6-89d8-170e423b6ce5,51807ef7-ff31-4338-8603-bf568f3f832f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:11:00+03:00
22d5e20c-2367-40b2-8946-1b2339334fea,20d2f21f-3285-4cb6-89d8-170e423b6ce5,a08a9ee3-7de0-4b4d-8977-88f5a4068d10,true,demo/INF-CC/closing/16/2.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:12:00+03:00
8518377d-c444-4b6b-8375-50415e289436,20d2f21f-3285-4cb6-89d8-170e423b6ce5,09e24401-69d9-44b2-87b0-75c3279b44d3,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:13:00+03:00
1c7af31d-fe1b-4b85-81cf-89fa58aec3bf,20d2f21f-3285-4cb6-89d8-170e423b6ce5,03771ddd-6418-423d-872c-69282796cc3f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:14:00+03:00
bd5609c9-b794-4b97-8367-b1554ed4497f,20d2f21f-3285-4cb6-89d8-170e423b6ce5,98b21052-46b3-41d3-8451-c2f28c5c4baa,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:15:00+03:00
3a3d7fc0-05a6-41d0-8e23-f5208a412bab,20d2f21f-3285-4cb6-89d8-170e423b6ce5,9b0dc115-83d1-4f84-8f76-b864c49c4cac,true,demo/INF-CC/closing/16/6.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:16:00+03:00
916815b5-fe9e-4d47-8ca0-64d5d922fa64,20d2f21f-3285-4cb6-89d8-170e423b6ce5,acd597f7-4b22-48ab-8e91-6137b26b85a5,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:17:00+03:00
56bf3a6a-bb35-49aa-803b-9a0bf953791f,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,dca5a578-5684-4cb6-8c0c-82008de63957,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:10:00+03:00
cce126a0-0f38-44b6-83d1-322bab39fd55,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,ff948cd8-a164-45ae-8ee9-b8f845727880,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:11:00+03:00
bb5d0808-b514-482f-8bcf-893568548336,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,21aa8377-7791-413b-89f0-382885c6079d,true,demo/INF-CC/opening/17/2.jpg,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:12:00+03:00
bf33c76d-8e9c-46a6-8c97-2fa810fb0af2,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,a21c83a4-b26b-449e-8112-99afad88c5d3,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:13:00+03:00
41a24669-f609-4e87-81d1-3170161ef0f7,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,a8d11852-b38c-47c6-8a8b-e3ba3bc399e8,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:14:00+03:00
245513f1-82d4-4f04-81b0-34602857e002,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,1654894f-4a15-4c24-8794-a6bb03e944c5,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:15:00+03:00
f0f4944e-e218-4342-8171-62dfac07f20e,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,06279fc2-6f28-40ec-8084-b4ce8a3d7117,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:16:00+03:00
e41d7710-9a1b-4eb1-8455-449a700c1477,deca88d6-ad55-4059-8b5b-7eaf6126f4c8,cbd145f5-19b7-42f0-8076-59fbf0fe9029,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:17:00+03:00
4b58c829-48d0-4ca0-88ac-fb5ced5b8df8,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,036960e8-9a81-44e8-86df-e037ef321b93,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:10:00+03:00
2a127de2-4abb-4f61-8dca-a5c4e2d80f97,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,51807ef7-ff31-4338-8603-bf568f3f832f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:11:00+03:00
b1972086-ae8b-4f42-8968-22a3b36c1d57,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,a08a9ee3-7de0-4b4d-8977-88f5a4068d10,true,demo/INF-CC/closing/17/2.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:12:00+03:00
80ebf035-952d-488c-8a50-5b4bbcbe0114,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,09e24401-69d9-44b2-87b0-75c3279b44d3,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:13:00+03:00
9b95130a-2ce5-45d2-8d03-5f836dfe0378,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,03771ddd-6418-423d-872c-69282796cc3f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:14:00+03:00
0c903cb0-782e-43a9-8e07-e7e5336682e8,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,98b21052-46b3-41d3-8451-c2f28c5c4baa,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:15:00+03:00
7a65281e-a3ce-4079-8ed1-f855c06bde01,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,9b0dc115-83d1-4f84-8f76-b864c49c4cac,true,demo/INF-CC/closing/17/6.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:16:00+03:00
587e42f9-a0df-4de5-8700-10ad34f73b8c,d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,acd597f7-4b22-48ab-8e91-6137b26b85a5,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:17:00+03:00
f856c6ac-77b3-4af8-804f-6a28f2d37478,406c0365-3889-48a5-8669-955a23168e2f,dca5a578-5684-4cb6-8c0c-82008de63957,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:10:00+03:00
1a6c2457-1266-4be5-8a30-4099be5101f8,406c0365-3889-48a5-8669-955a23168e2f,ff948cd8-a164-45ae-8ee9-b8f845727880,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:11:00+03:00
41ef0f92-ea07-4126-8abf-45d160f5f4a0,406c0365-3889-48a5-8669-955a23168e2f,21aa8377-7791-413b-89f0-382885c6079d,true,demo/INF-CC/opening/18/2.jpg,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:12:00+03:00
f8fcc224-76b4-41bc-8fe9-b4cff4feed82,406c0365-3889-48a5-8669-955a23168e2f,a21c83a4-b26b-449e-8112-99afad88c5d3,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:13:00+03:00
a8343ad0-d811-4b2b-8bba-e326f42c041f,406c0365-3889-48a5-8669-955a23168e2f,a8d11852-b38c-47c6-8a8b-e3ba3bc399e8,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:14:00+03:00
26506e8e-8e03-46fb-805e-f39e2687c44a,406c0365-3889-48a5-8669-955a23168e2f,1654894f-4a15-4c24-8794-a6bb03e944c5,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:15:00+03:00
91939434-0a91-426f-8219-5bc0afa1b843,406c0365-3889-48a5-8669-955a23168e2f,06279fc2-6f28-40ec-8084-b4ce8a3d7117,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:16:00+03:00
9d8c599c-725f-4ef9-841e-45559fdd6582,406c0365-3889-48a5-8669-955a23168e2f,cbd145f5-19b7-42f0-8076-59fbf0fe9029,true,,,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:17:00+03:00
aa148599-1b1e-4df2-8f02-14840c28878d,5d3707f5-e99e-47d2-8f0f-76a1892e43a3,036960e8-9a81-44e8-86df-e037ef321b93,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-18T22:10:00+03:00
4c441054-f7dd-4b47-8504-3f84ade03120,5d3707f5-e99e-47d2-8f0f-76a1892e43a3,51807ef7-ff31-4338-8603-bf568f3f832f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-18T22:11:00+03:00
2fe878dc-74bf-4c22-8151-7bd1c5ae7f4d,5d3707f5-e99e-47d2-8f0f-76a1892e43a3,a08a9ee3-7de0-4b4d-8977-88f5a4068d10,true,demo/INF-CC/closing/18/2.jpg,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-18T22:12:00+03:00
ba4c210e-9a85-4209-8a35-67b89a2794f9,5d3707f5-e99e-47d2-8f0f-76a1892e43a3,09e24401-69d9-44b2-87b0-75c3279b44d3,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-18T22:13:00+03:00
4161820d-e994-4fab-8a16-ceb369c3e358,5d3707f5-e99e-47d2-8f0f-76a1892e43a3,03771ddd-6418-423d-872c-69282796cc3f,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-18T22:14:00+03:00
cc57d443-9cf6-45e3-8ff6-4249bae96d20,5d3707f5-e99e-47d2-8f0f-76a1892e43a3,98b21052-46b3-41d3-8451-c2f28c5c4baa,true,,,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-18T22:15:00+03:00
