id,template_id,location_id,location_code,title,checklist_date,checklist_kind,due_at,status,assigned_to,submitted_by,submitted_at
809507f6-2882-4b4b-883d-84583f128f48,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-04,closing,2026-06-04T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-04T22:15:00+03:00
51eb0937-80a2-47a9-802d-0d326eb5e948,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-05,opening,2026-06-05T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-05T09:15:00+03:00
e438a9ea-dadb-48ea-8957-8995b38246ab,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-05,closing,2026-06-05T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-05T22:15:00+03:00
4e8117c5-b4fb-41ab-89e6-c846e93a0c04,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-06,opening,2026-06-06T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-06T09:15:00+03:00
3f40cdb0-d054-4f4f-8b17-8c112f60b85d,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-06,closing,2026-06-06T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-06T22:15:00+03:00
2a72e5d9-ba58-47e0-8ccc-1492e8b9f1e9,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-07,opening,2026-06-07T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-07T09:15:00+03:00
2645e88d-7375-4b4f-89dc-fc0deeaca6ba,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-07,closing,2026-06-07T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-07T22:15:00+03:00
27087b70-1b3c-468d-815d-dcb0401a25da,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-08,opening,2026-06-08T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-08T09:15:00+03:00
bfb90923-2c3b-4924-8031-fede2e30fe05,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-08,closing,2026-06-08T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-08T22:15:00+03:00
3ae05feb-ca0b-4123-8509-7cbd0f04432f,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-09,opening,2026-06-09T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-09T09:15:00+03:00
dd293253-4149-4e80-836b-3aa7ddef8563,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-09,closing,2026-06-09T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-09T22:15:00+03:00
491ca874-d641-4f6e-8c99-82e42a1afc4d,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-10,opening,2026-06-10T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-10T09:15:00+03:00
5d5b7316-3941-46b5-8307-858ada853eef,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-10,closing,2026-06-10T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-10T22:15:00+03:00
5c1758b3-896f-4a2e-817b-0ec01e080ce7,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-11,opening,2026-06-11T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-11T09:15:00+03:00
22424d6c-f5c6-4911-8632-8ba8a1a8f7b3,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-11,closing,2026-06-11T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-11T22:15:00+03:00
97e63206-bb55-430d-84b7-52b6a4b00d81,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-12,opening,2026-06-12T09:00:00+03:00,overdue,43ba8eee-0ac6-45f2-870f-7259e3b469bf,,
ddeadf4e-3b4e-4591-84d5-d2b2a41b45c8,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-12,closing,2026-06-12T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-12T22:15:00+03:00
e9f17244-3d09-4076-8847-5f2f0e17b55d,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-13,opening,2026-06-13T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-13T09:15:00+03:00
a6a358cb-a86c-43c2-8f95-47739191b0bd,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-13,closing,2026-06-13T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-13T22:15:00+03:00
787adab3-f258-4d12-8492-5c2a9626071a,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-14,opening,2026-06-14T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-14T09:15:00+03:00
087063a9-f863-463f-83e4-fe8b36833a98,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-14,closing,2026-06-14T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-14T22:15:00+03:00
aac3a65e-7227-4858-817f-a904eb5a5115,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-15,opening,2026-06-15T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-15T09:15:00+03:00
ce195cbe-18a7-44cf-8cdd-476fadd58077,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-15,closing,2026-06-15T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-15T22:15:00+03:00
c2f09471-99ae-4ce3-8a70-4848e94f54c5,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-16,opening,2026-06-16T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-16T09:15:00+03:00
20d2f21f-3285-4cb6-89d8-170e423b6ce5,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-16,closing,2026-06-16T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-16T22:15:00+03:00
deca88d6-ad55-4059-8b5b-7eaf6126f4c8,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-17,opening,2026-06-17T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-17T09:15:00+03:00
d8f83ec3-476f-4b84-8bfa-1a6c48226c9b,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-17,closing,2026-06-17T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-17T22:15:00+03:00
406c0365-3889-48a5-8669-955a23168e2f,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-18,opening,2026-06-18T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-18T09:15:00+03:00
5d3707f5-e99e-47d2-8f0f-76a1892e43a3,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-18,closing,2026-06-18T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-18T22:15:00+03:00
0dfa56b3-f556-4383-8126-f2461b83727c,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-19,opening,2026-06-19T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-19T09:15:00+03:00
6d9e1bff-1706-478e-8da4-e6102d3a4ad8,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-19,closing,2026-06-19T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-19T22:15:00+03:00
f6dfe451-c929-4610-8e14-580b846c3c29,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-20,opening,2026-06-20T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-20T09:15:00+03:00
9bf2811f-45d3-4af6-8b6a-2db26329f422,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-20,closing,2026-06-20T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-20T22:15:00+03:00
9da863b7-4ffc-4e83-8a33-5c1e24c77ef4,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-21,opening,2026-06-21T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-21T09:15:00+03:00
6665bf36-4fc0-4991-87be-7cb8de56125e,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-21,closing,2026-06-21T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-21T22:15:00+03:00
dab7966b-a864-42d8-84af-5d538cd58f5d,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-22,opening,2026-06-22T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-22T09:15:00+03:00
4c53071d-1389-41a9-8b3d-6d007c13e4ee,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-22,closing,2026-06-22T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-22T22:15:00+03:00
6ee99811-aaef-418c-8b52-2b98eb41b1cb,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-23,opening,2026-06-23T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-23T09:15:00+03:00
a707c258-b48f-486a-8a97-2c4f9d81ab94,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-23,closing,2026-06-23T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-23T22:15:00+03:00
3c5ac609-126b-47a8-837f-af7aeacc2ff1,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-24,opening,2026-06-24T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-24T09:15:00+03:00
1b492d4a-6761-4cdc-858a-2594f76ed96c,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-24,closing,2026-06-24T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-24T22:15:00+03:00
ea2336f9-0d4c-4b36-8db9-a0f47937916a,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-25,opening,2026-06-25T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-25T09:15:00+03:00
78b17f4f-2a13-4502-8873-46884183974c,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-25,closing,2026-06-25T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-25T22:15:00+03:00
001770bd-5480-427b-8bf9-d5f4b9c826a0,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-26,opening,2026-06-26T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-26T09:15:00+03:00
b03d3cdf-f9fd-4e78-8b00-4234c0566a06,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-26,closing,2026-06-26T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-26T22:15:00+03:00
82f7de28-7c49-40f5-8818-319f7e401ffd,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-27,opening,2026-06-27T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-27T09:15:00+03:00
b6b78c17-1293-455d-8297-8a8a9e0e1881,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-27,closing,2026-06-27T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-27T22:15:00+03:00
6e57a4f4-4856-4413-873d-b68192606ac2,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-28,opening,2026-06-28T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-28T09:15:00+03:00
7f830a95-517c-4318-86c3-c777fe1c2a9d,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-28,closing,2026-06-28T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-28T22:15:00+03:00
f0dbd9d0-e88e-46b6-8a0a-e7442e7f083c,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-29,opening,2026-06-29T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-29T09:15:00+03:00
07c3e7a9-2441-4202-89fd-54299f4e93cf,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-29,closing,2026-06-29T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-29T22:15:00+03:00
a828e99c-d3dc-47bd-80bc-d385c645f216,b6c3154f-1d4e-4cda-8fb0-a84f40a1678f,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Opening — Inflatapark,2026-06-30,opening,2026-06-30T09:00:00+03:00,submitted,43ba8eee-0ac6-45f2-870f-7259e3b469bf,43ba8eee-0ac6-45f2-870f-7259e3b469bf,2026-06-30T09:15:00+03:00
17de5f0a-1819-4a14-8fc1-0c87fc40f3b6,0a3cc55d-4953-430e-86b0-4601d5357918,21dd8a00-8494-4bd8-8987-e0b0d7ef9e6d,INF-CC,Daily Closing — Inflatapark,2026-06-30,closing,2026-06-30T22:00:00+03:00,submitted,6b4443f8-6907-4cfd-82f6-55fcdeec6465,6b4443f8-6907-4cfd-82f6-55fcdeec6465,2026-06-30T22:15:00+03:00
a97876b8-9ed1-4011-8b4f-37744a7ece9b,5e857edb-9c70-4a3d-85b6-f39697a14697,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Opening — Urban Arena,2026-06-01,opening,2026-06-01T09:00:00+03:00,submitted,f5802c98-9a1f-4279-820a-fbabb592da5c,f5802c98-9a1f-4279-820a-fbabb592da5c,2026-06-01T09:15:00+03:00
c936ac4f-fca2-497f-82e2-3d5001e2ffa3,464b17f3-cd7a-4045-885b-4bd948d6ca72,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Closing — Urban Arena,2026-06-01,closing,2026-06-01T22:00:00+03:00,submitted,950d6ec4-727d-4e29-80cf-be71e9ad9917,950d6ec4-727d-4e29-80cf-be71e9ad9917,2026-06-01T22:15:00+03:00
1864b098-1a89-4354-88e9-387e3623bd72,5e857edb-9c70-4a3d-85b6-f39697a14697,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Opening — Urban Arena,2026-06-02,opening,2026-06-02T09:00:00+03:00,submitted,f5802c98-9a1f-4279-820a-fbabb592da5c,f5802c98-9a1f-4279-820a-fbabb592da5c,2026-06-02T09:15:00+03:00
213fefb2-753b-4a37-8dd8-d2aa9e9b606a,464b17f3-cd7a-4045-885b-4bd948d6ca72,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Closing — Urban Arena,2026-06-02,closing,2026-06-02T22:00:00+03:00,submitted,950d6ec4-727d-4e29-80cf-be71e9ad9917,950d6ec4-727d-4e29-80cf-be71e9ad9917,2026-06-02T22:15:00+03:00
79c0b54e-e53b-445c-82f9-0156451b3320,5e857edb-9c70-4a3d-85b6-f39697a14697,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Opening — Urban Arena,2026-06-03,opening,2026-06-03T09:00:00+03:00,submitted,f5802c98-9a1f-4279-820a-fbabb592da5c,f5802c98-9a1f-4279-820a-fbabb592da5c,2026-06-03T09:15:00+03:00
dc4c7d24-fec3-4285-8885-35a968732a52,464b17f3-cd7a-4045-885b-4bd948d6ca72,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Closing — Urban Arena,2026-06-03,closing,2026-06-03T22:00:00+03:00,submitted,950d6ec4-727d-4e29-80cf-be71e9ad9917,950d6ec4-727d-4e29-80cf-be71e9ad9917,2026-06-03T22:15:00+03:00
d0ddd48d-95f0-4e75-8e00-c986788ce543,5e857edb-9c70-4a3d-85b6-f39697a14697,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Opening — Urban Arena,2026-06-04,opening,2026-06-04T09:00:00+03:00,submitted,f5802c98-9a1f-4279-820a-fbabb592da5c,f5802c98-9a1f-4279-820a-fbabb592da5c,2026-06-04T09:15:00+03:00
ca425c3c-29df-4147-8482-e75566bfb571,464b17f3-cd7a-4045-885b-4bd948d6ca72,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Closing — Urban Arena,2026-06-04,closing,2026-06-04T22:00:00+03:00,submitted,950d6ec4-727d-4e29-80cf-be71e9ad9917,950d6ec4-727d-4e29-80cf-be71e9ad9917,2026-06-04T22:15:00+03:00
ec1956d6-ce98-4313-8d43-8a1d6d247bb9,5e857edb-9c70-4a3d-85b6-f39697a14697,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Opening — Urban Arena,2026-06-05,opening,2026-06-05T09:00:00+03:00,submitted,f5802c98-9a1f-4279-820a-fbabb592da5c,f5802c98-9a1f-4279-820a-fbabb592da5c,2026-06-05T09:15:00+03:00
bff51e54-97f1-4066-8a0f-a178e736510b,464b17f3-cd7a-4045-885b-4bd948d6ca72,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Closing — Urban Arena,2026-06-05,closing,2026-06-05T22:00:00+03:00,submitted,950d6ec4-727d-4e29-80cf-be71e9ad9917,950d6ec4-727d-4e29-80cf-be71e9ad9917,2026-06-05T22:15:00+03:00
e4ce0a51-bcea-4e08-8f2b-47ddf0c7fd90,5e857edb-9c70-4a3d-85b6-f39697a14697,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Opening — Urban Arena,2026-06-06,opening,2026-06-06T09:00:00+03:00,submitted,f5802c98-9a1f-4279-820a-fbabb592da5c,f5802c98-9a1f-4279-820a-fbabb592da5c,2026-06-06T09:15:00+03:00
60277f67-ac77-4ab8-81aa-c0bd272e1f3c,464b17f3-cd7a-4045-885b-4bd948d6ca72,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Closing — Urban Arena,2026-06-06,closing,2026-06-06T22:00:00+03:00,submitted,950d6ec4-727d-4e29-80cf-be71e9ad9917,950d6ec4-727d-4e29-80cf-be71e9ad9917,2026-06-06T22:15:00+03:00
af9d8218-591c-4510-86ee-629200310c33,5e857edb-9c70-4a3d-85b6-f39697a14697,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Opening — Urban Arena,2026-06-07,opening,2026-06-07T09:00:00+03:00,submitted,f5802c98-9a1f-4279-820a-fbabb592da5c,f5802c98-9a1f-4279-820a-fbabb592da5c,2026-06-07T09:15:00+03:00
597ebc45-cb3a-4b48-887a-630d8b7c4f4c,464b17f3-cd7a-4045-885b-4bd948d6ca72,b449289d-3957-4040-8ff7-96d89d5114bb,UA-DM,Daily Closing — Urban Arena,2026-06-07,closing,2026-06-07T22:00:00+03:00,submitted,950d6ec4-727d-4e29-80cf-be71e9ad9917,950d6ec4-727d-4e29-80cf-be71e9ad9917,2026-06-07T22:15:00+03:00
